Account: <b>{0}</b> is capital Work in progress and can not be updated by Journal Entry,Tài khoản: <b>{0}</b> là vốn Công việc đang được tiến hành và không thể cập nhật bằng Nhật ký,
Accountant,Kế toán viên,
Accounting,Kế toán,
Accounting Details,Chi tiết hạch toán,
Accounting Dimension,Kích thước kế toán,
Accounting Dimension <b>{0}</b> is required for 'Balance Sheet' account {1}.,Kích thước kế toán <b>{0}</b> là bắt buộc đối với tài khoản &#39;Bảng cân đối&#39; {1}.,
Accounting Dimension <b>{0}</b> is required for 'Profit and Loss' account {1}.,Kích thước kế toán <b>{0}</b> là bắt buộc đối với tài khoản &#39;Lãi và lỗ&#39; {1}.,
Accounting Dimension Detail,Chi tiết kích thước kế toán,
Accounting Dimensions,Kích thước kế toán,
Accounting Dimensions ,Kích thước kế toán,
Accounting Entries,Các bút toán hạch toán,
Accounting entries are frozen up to this date. Nobody can create or modify entries except users with the role specified below,Các mục kế toán được đóng băng cho đến ngày này. Không ai có thể tạo hoặc sửa đổi các mục nhập ngoại trừ những người dùng có vai trò được chỉ định bên dưới,
Accounting Entry for {0}: {1} can only be made in currency: {2},Hạch toán kế toán cho {0}: {1} chỉ có thể được thực hiện bằng loại tiền tệ: {2},
Accounting Entry for Asset,Nhập kế toán cho tài sản,
Accounting Entry for Service,Kế toán đầu vào cho dịch vụ,
Accounting Entry for Stock,Hạch toán kế toán cho hàng tồn kho,
Accounting journal entries.,Sổ nhật biên kế toán.,
Accounting Ledger,Sổ cái,
Accounting Masters,Thiết lập chung Kế toán,
Accounting Period,Kỳ kế toán,
Accounting Period overlaps with {0},Kỳ kế toán trùng lặp với {0},
Accounts,Tài khoản,
Accounts Frozen Till Date,Ngày tài khoản bị đóng băng,
Accounts Manager,Quản lý tài khoản,
Accounts Payable,Tài khoản phải trả,
Accounts Payable Summary,Sơ lược các tài khoản phải trả,
Accounts Receivable,Tài khoản Phải thu,
Accounts Receivable Credit Account,Tài khoản tín dụng phải thu,
Accounts Receivable Discounted Account,Tài khoản giảm giá phải thu,
Accounts Receivable Summary,Sơ lược các tài khoản phải thu,
Accounts Receivable Unpaid Account,Tài khoản phải thu Tài khoản chưa thanh toán,
Accounts Settings,Thiết lập các Tài khoản,
Accounts table cannot be blank.,Bảng tài khoản không được bỏ trống,
Accounts User,Người dùng kế toán,
Accrual Journal Entry for salaries from {0} to {1},Tạp chí Accrual cho các khoản tiền lương từ {0} đến {1},
Accumulated Depreciation,Khấu hao lũy kế,
Accumulated Depreciation Account,Tài khoản khấu hao lũy kế,
Accumulated Depreciation Amount,Lượng khấu hao lũy kế,
Accumulated Depreciation as on,Khấu hao lũy kế như trên,
Accumulated Monthly,Tích lũy hàng tháng,
Accumulated Values,Giá trị lũy kế,
Accumulated Values in Group Company,Giá trị tích luỹ trong Công ty của Tập đoàn,
Achieved ({}),Đạt được ({}),
Achievement,Thành tích,
Acquisition Date,ngày thu mua,
Action,thao tác,
Action if Accumulated Monthly Budget Exceeded on Actual,Hành động nếu Ngân sách hàng tháng tích luỹ vượt quá thực tế,
Action if Accumulated Monthly Budget Exceeded on MR,Hành động nếu Ngân sách hàng tháng tích luỹ vượt quá MR,
Action if Accumulated Monthly Budget Exceeded on PO,Hành động nếu Ngân sách hàng tháng tích luỹ vượt quá PO,
Action if Annual Budget Exceeded on Actual,Hành động nếu Ngân sách hàng năm vượt quá thực tế,
Action if Annual Budget Exceeded on MR,Hành động nếu ngân sách hàng năm vượt quá MR,
Action if Annual Budget Exceeded on PO,Hành động nếu ngân sách hàng năm vượt quá PO,
Action If Quality Inspection Is Not Submitted,Hành động nếu không gửi kiểm tra chất lượng,
Action Initialised,Hành động khởi tạo,
Actions,Thao tác,
Actions performed,Tác vụ đã thực hiện,
Active,Hoạt động,
Active Assist,Hỗ trợ tích cực,
Active Leads,Khách hàng tiềm năng,
Active Menu,Menu hoạt động,
Activities,Hoạt động,
Activity,Hoạt động,
Activity Cost,Chi phí hoạt động,
Activity Cost exists for Employee {0} against Activity Type - {1},Chi phí hoạt động tồn tại cho Nhân viên {0} đối với Kiểu công việc - {1},
Activity Cost per Employee,Chi phí hoạt động cho một nhân viên,
Activity Date,Ngày hoạt động,
Activity Name,Tên hoạt động,
Activity Type,Loại hoạt động,
Actual,Số tiền thực tế,
Actual ,Thực tế,
Actual Amount,Số tiền thực tế,
Actual Batch Quantity,Số lượng hàng loạt thực tế,
Actual Cost,Gia thật,
Actual Date,Ngày thực tế,
Actual Delivery Date,Ngày giao hàng thực tế,
Actual End Date,Ngày kết thúc thực tế,
Actual End Date (via Time Sheet),Ngày kết thúc thực tế (thông qua thời gian biểu),
Actual End Time,Thời gian kết thúc thực tế,
Actual Operating Cost,Chi phí hoạt động thực tế,
Actual Operation Time,Thời gian hoạt động thực tế,
Actual Qty,Số lượng thực tế,
Actual Qty (at source/target),Số lượng thực tế (at source/target),
Actual Qty {0} / Waiting Qty {1},Số thực tế {0} / Số lượng chờ {1},
Actual Qty After Transaction,Số lượng thực tế Sau khi giao dịch,
Actual qty in stock,Số lượng thực tế trong kho,
Actual Qty is mandatory,Số lượng thực tế là bắt buộc,
Actual Qty: Quantity available in the warehouse.,Số lượng thực tế: Số lượng có sẵn trong kho.,
Actual Quantity,Số lượng thực tế,
Actual Start Date,Ngày bắt đầu thực tế,
Actual Start Date (via Time Sheet),Ngày bắt đầu thực tế (thông qua thời gian biểu),
Actual Start Time,Thời điểm bắt đầu thực tế,
Actual Time (in Hours),Thời gian thực tế (tính bằng giờ),
Actual Time (in hours),Thời gian thực tế (tính bằng giờ),
Actual Time and Cost,Thời gian và chi phí thực tế,
Actual type tax cannot be included in Item rate in row {0},Thuế loại hình thực tế không thể được liệt kê trong định mức vật tư ở hàng {0},
Add,Thêm,
Add / Edit Prices,Thêm / Sửa giá,
Add / Edit Taxes and Charges,Thêm / Sửa Thuế và phí,
Add / Manage Email Accounts.,Thêm / Quản lý tài khoản Email.,
Add a new address,Thêm một địa chỉ mới,
Add Article to Topics,Thêm bài viết vào chủ đề,
Add cards or custom sections on homepage,Thêm thẻ hoặc phần tùy chỉnh trên trang chủ,
Add Child,Thêm mẫu con,
Add Comment,Thêm bình luận,
Add Course to Programs,Thêm khóa học vào chương trình,
Add Customers,Thêm khách hàng,
Add Employees,Thêm nhân viên,
Add Exercise Step,Thêm bước tập thể dục,
Add Exercises,Thêm bài tập,
Add Guardians to Email Group,Thêm người giám hộ vào nhóm email,
Add Item,Thêm mục,
Add Items,Thêm mục,
Add items in the Item Locations table,Thêm các mục trong bảng Vị trí mặt hàng,
Add Leads,Thêm khách hàng tiềm năng,
Add letterhead,Thêm Đầu giấy,
Add Loan Security,Thêm bảo đảm tiền vay,
Add Medication Orders,Thêm đơn đặt hàng thuốc,
Add more items or open full form,Thêm nhiều mặt hàng hoặc hình thức mở đầy đủ,
Add Multiple,Thêm danh sách,
Add Multiple Tasks,Thêm Nhiều Tác vụ,
Add New Line,Thêm dòng mới,
Add notes,Thêm ghi chú,
Add or Deduct,Thêm hoặc Khấu trừ,
Add Order Discount,Thêm đơn hàng giảm giá,
Add Participants,Thêm người tham gia,
Add Quiz to Topics,Thêm câu đố vào chủ đề,
Add Quote,Thêm Quote,
Add Row,Thêm dòng,
Add Sales Partners,Thêm đối tác bán hàng,
Add Serial No,Thêm Serial No,
Add Students,Thêm sinh viên,
Add Suppliers,Thêm nhà cung cấp,
Add Test,Thêm Thử nghiệm,
Add the rest of your organization as your users. You can also add invite Customers to your portal by adding them from Contacts,Thêm phần còn lại của tổ chức của bạn như người dùng của bạn. Bạn cũng có thể thêm mời khách hàng đến cổng thông tin của bạn bằng cách thêm chúng từ Danh bạ,
Add Time Slots,Thêm khe thời gian,
Add Timesheets,Thêm timesheets,
Add Timeslots,Thêm Timeslots,
Add to Cart,Thêm vào giỏ hàng,
Add to cart,Thêm vào giỏ hàng,
Add to Courses,Thêm vào khóa học,
Add to Details,Thêm vào chi tiết,
Add to Featured Item,Thêm vào mục nổi bật,
Add to Holidays,Thêm vào ngày lễ,
Add to Programs,Thêm vào chương trình,
Add to Topics,Thêm vào chủ đề,
Add to Transit,Thêm vào Phương tiện,
Add Topic to Courses,Thêm chủ đề vào khóa học,
Add unused leaves from previous allocations,Thêm lá không sử dụng từ phân bổ trước,
Add Users to Marketplace,Thêm người dùng vào Marketplace,
Add Weekly Holidays,Thêm ngày lễ hàng tuần,
Add your review,Thêm đánh giá của bạn,
Add/Edit Coupon Conditions,Thêm / Chỉnh sửa điều kiện phiếu giảm giá,
Add/Remove Recipients,Thêm/Xóa người nhận,
Added,Thêm,
Added {0} ({1}),Thêm {0} ({1}),
Added {0} users,Đã thêm {0} người dùng,
Added to details,Đã thêm vào chi tiết,
Added to Featured Items,Đã thêm vào mục nổi bật,
Adding Order Entries,Thêm mục đặt hàng,
Additional Amount,Số tiền bổ sung,
Additional Cost,Chi phí bổ sung,
Additional Costs,Chi phí bổ sung,
Additional Details,Chi tiết bổ sung,
Additional Discount,Chiết khấu giảm giá,
Additional Discount Amount,Số tiền chiết khấu bổ sung,
Additional DIscount Amount,Thêm GIẢM Số tiền,
Additional Discount Amount (Company Currency),Thêm GIẢM Số tiền (Công ty tiền tệ),
Additional Discount and Coupon Code,Mã giảm giá và phiếu giảm giá bổ sung,
Additional Discount Percentage,Phần trăm chiết khấu bổ sung,
Additional DIscount Percentage,Tỷ lệ giảm giá bổ sung,
Additional Information,thông tin thêm,
Additional information regarding the customer.,Bổ sung thông tin liên quan đến khách hàng.,
Additional information regarding the patient,Thông tin bổ sung về bệnh nhân,
Additional Notes,Ghi chú bổ sung,
Additional Operating Cost,Chi phí điều hành khác,
Additional PF,PF bổ sung,
Additional Provident Fund,Quỹ dự phòng bổ sung,
Additional Salary,Mức lương bổ sung,
Additional Salary ,Lương bổ sung,
Additional Salary Component Exists.,Thành phần lương bổ sung tồn tại.,
Additional Salary: {0} already exist for Salary Component: {1} for period {2} and {3},Mức lương bổ sung: {0} đã tồn tại cho Thành phần tiền lương: {1} cho giai đoạn {2} và {3},
Address,Địa chỉ,
Address & Contact,Địa chỉ & Liên hệ,
Address & Contacts,Địa chỉ & Liên hệ,
Address and Contact,Địa chỉ và Liên hệ,
Address and Contacts,Địa chỉ và Danh bạ,
Address Desc,Giải quyết quyết định,
Address HTML,Địa chỉ HTML,
Address Line 1,Địa chỉ Dòng 1,
Address Line 2,Địa chỉ Dòng 2,
Address Name,Tên địa chỉ,
Address needs to be linked to a Company. Please add a row for Company in the Links table.,Địa chỉ cần được liên kết với một Công ty. Vui lòng thêm một hàng cho Công ty trong bảng Liên kết.,
Address of Organizer,Địa chỉ tổ chức,
Address Title,Địa chỉ Tiêu đề,
Address Type,Địa chỉ Loại,
Address used to determine Tax Category in transactions,Địa chỉ dùng để xác định Hạng mục thuế trong giao dịch,
Addresses,Địa chỉ,
Administrative Expenses,Chi phí hành chính,
Administrative Officer,Nhân viên hành chính,
Administrator,Quản trị viên,
Admission,Nhận vào,
Admission and Enrollment,Nhập học và tuyển sinh,
Admission End Date,Nhập học ngày End,
Admission End Date should be greater than Admission Start Date.,Ngày kết thúc nhập học phải lớn hơn Ngày bắt đầu nhập học.,
Admission Instruction,Hướng dẫn nhập học,
Admission Order Details,Chi tiết Đơn hàng Nhập học,
Admission Ordered For,Nhập học được đặt hàng cho,
Admission Schedule Date,Ngày nhập học,
Admission Scheduled,Kế hoạch nhập học,
Admission Service Unit Type,Loại đơn vị dịch vụ tuyển sinh,
Admission Start Date,Ngày bắt đầu nhập học,
Admissions for {0},Tuyển sinh cho {0},
Admit,Thừa nhận,
Admitted,Thừa nhận,
Admitted Datetime,Ngày giờ được thừa nhận,
Adults' pulse rate is anywhere between 50 and 80 beats per minute.,Tốc độ của người lớn là bất cứ nơi nào giữa 50 và 80 nhịp mỗi phút.,
Advance,Nâng cao,
Advance Account,Tài khoản trước,
Advance account currency should be same as company currency {0},Đơn vị tiền tệ của tài khoản trước phải giống với đơn vị tiền tệ của công ty {0},
Advance Amount,Số tiền ứng trước,
Advance amount,Số tiền ứng trước,
Advance amount cannot be greater than {0} {1},số tiền tạm ứng không có thể lớn hơn {0} {1},
